Theta, Alpha, Low_beta, High_beta, Gamma
7, 125.806344, 411.729644, 11.091085, 25.488033, 16.543539 
9, 530.480439, 115.573657, 18.297095, 20.450820, 9.376379 
12, 172.617688, 378.115429, 45.030283, 44.971648, 24.208644 
16, 153.621140, 355.477738, 17.851013, 38.750327, 20.420570 
2018-09-04 21:42:52.179313
3, 109.529277, 434.968460, 10.486435, 25.513178, 18.869552 
7, 136.533753, 412.339276, 10.561752, 26.186519, 16.920084 
9, 469.319883, 106.797688, 23.452672, 28.405140, 14.442028 
12, 162.317929, 381.977434, 42.449195, 48.416298, 29.819559 
16, 150.859158, 351.130444, 26.436899, 39.055450, 18.505321 
2018-09-04 21:42:52.380448
3, 109.529277, 434.968460, 10.486435, 25.513178, 18.869552 
7, 136.533753, 412.339276, 10.561752, 26.186519, 16.920084 
9, 469.319883, 106.797688, 23.452672, 28.405140, 14.442028 
12, 162.317929, 381.977434, 42.449195, 48.416298, 29.819559 
16, 150.859158, 351.130444, 26.436899, 39.055450, 18.505321 
2018-09-04 21:42:52.481273
3, 109.529277, 434.968460, 10.486435, 25.513178, 18.869552 
7, 136.533753, 412.339276, 10.561752, 26.186519, 16.920084 
9, 469.319883, 106.797688, 23.452672, 28.405140, 14.442028 
12, 162.317929, 381.977434, 42.449195, 48.416298, 29.819559 
16, 150.859158, 351.130444, 26.436899, 39.055450, 18.505321 
2018-09-04 21:42:52.582038
3, 109.529277, 434.968460, 10.486435, 25.513178, 18.869552 
7, 136.533753, 412.339276, 10.561752, 26.186519, 16.920084 
9, 469.319883, 106.797688, 23.452672, 28.405140, 14.442028 
12, 162.317929, 381.977434, 42.449195, 48.416298, 29.819559 
16, 150.859158, 351.130444, 26.436899, 39.055450, 18.505321 
2018-09-04 21:42:52.682825
3, 95.298400, 451.157480, 18.683843, 29.495043, 12.976056 
7, 110.098857, 452.871172, 20.603352, 27.686297, 13.757215 
9, 442.655884, 43.931939, 17.244065, 31.979277, 13.679830 
12, 91.572474, 402.721540, 13.118393, 50.147163, 20.714579 
16, 129.914397, 351.107716, 26.919089, 38.302536, 18.444872 
2018-09-04 21:42:52.783761
3, 95.298400, 451.157480, 18.683843, 29.495043, 12.976056 
7, 110.098857, 452.871172, 20.603352, 27.686297, 13.757215 
9, 442.655884, 43.931939, 17.244065, 31.979277, 13.679830 
12, 91.572474, 402.721540, 13.118393, 50.147163, 20.714579 
16, 129.914397, 351.107716, 26.919089, 38.302536, 18.444872 
2018-09-04 21:42:52.984911
3, 95.298400, 451.157480, 18.683843, 29.495043, 12.976056 
7, 110.098857, 452.871172, 20.603352, 27.686297, 13.757215 
9, 442.655884, 43.931939, 17.244065, 31.979277, 13.679830 
